gossip	ˈgɑsəp	fofoca	chisme,el chisme	ˈgɒs əp 	<span class="bold">gos</span>-<span class="italic">uh</span>p 	talk about others; rumor,person who talks a lot, spreads,talk about others; spread rumors	<b>scandal,hearsay,chitchat,tale,conversation,slander,buzz,news,chatter,</b><font color="#cccccc">gossipmonger,meddler,snoop,parrot,tattler,blabbermouth,chatterbox,rumormonger,informer,scandalmonger,busybody,talebearer,telltale,prattler,chatterer,flibbertigibbet,newsmonger,</font><b>blab</b>	[sound:thesaurus-gossip.mp3]		fofoca,fofocar,mexericar	/<span class="ipa dipa">ˈɡɑ·sɪp</span>/	[sound:cambridge-eus75777.mp3]		(867)fofoca,(584)Gossip,(523)fofocar,(351)mexericar,(81)rumor,(66)bisbilhotice,(45)boato,(35)coscuvilhice,(29)falatório,(28)fofoqueira,(18)fofoqueiro,(17)coscuvilhar,(13)bisbilhotar,(8)mexeriqueiro,(6)mexeriqueira,		talk about other people's affairs, not always truthful,a chat,a person who listens to and passes on gossip,to pass on gossip,to chat	fofoca,fofocar,bisbilhotice,dois dedos de prosa,bisbilhoteiro,bisbilhotar,cavaquear
gambling	ˈgæmbəlɪŋ	jogos de azar	juego,los juegos de azar	ˈgæm blɪŋ 	<span class="bold">gam</span>-bling 	betting	<b>action</b>	[sound:thesaurus-gambling.mp3]		jogar,apostar,jogada	/<span class="ipa dipa">ˈɡæm·bəl</span>/	[sound:cambridge-gamble.mp3]		(2048)jogo,(701)aposta,(423)jogar,(409)jogos de azar,(282)gambling,(174)apostar,(103)jogando,(71)jogatina,(55)apostando,(43)jogador,(34)casino,(25)cassino,(24)joga,(24)apostador,(13)jogo de azar,		to risk losing money on the result of a horse-race etc,(something which involves) a risk	jogo de azar,jogar,jogada
determine	dəˈtɜrmən	determinar	determinar	dɪˈtɜr mɪn 	dih-<span class="bold">tur</span>-min 	conclude, decide,discover, find out,choose, decide,dictate, govern, regulate	<b>resolve,regulate,complete,rule,</b><b>detect,verify,learn,tell,see,ascertain,demonstrate,work out,establish,check,figure out,</b><b>elect,fix,resolve,establish,</b><b>control,impose,influence,rule,shape,limit,decide,measure,affect</b>	[sound:thesaurus-determine.mp3]		determinar	/<span class="ipa dipa">-ˈtɝː-</span>/	[sound:cambridge-determine.mp3]		(19410)determinar,(514)determinação,(414)definir,(272)decidir,(215)saber,(201)verificar,(190)fixar,(188)estabelecer,(120)avaliar,(74)apurar,(45)averiguar,(41)calcular,(25)determinante,(14)concluir,(2)decretar,(null),			
Cuba	ˈkjubə	Cuba	Cuba					[sound:thesaurus-Cuba.mp3]						(11708)Cuba,(120)cubano,(59)Camagüey,(51)país,(37)Granma,(35)Holguín,(30)Cienfuegos,(23)ilha,(21)Guantánamo,			
cosmetics	kɑzˈmɛtɪks	cosméticos	productos cosméticos,cosméticos	kɒzˈmɛt ɪk 	koz-<span class="bold">met</span>-ik 	creamy solution,tinted covering,blusher,lotion, oil,something that freshens	<b>balm,ointment,cosmetic,salve,cream,</b><b>varnish,oil,enamel,color,makeup,cosmetic,pigment,wax,dye,stain,latex,acrylic,</b><font color="#cccccc">paint,makeup,cosmetic,red,dye,</font><b>ointment,paste,jelly,</b><b>cleanser,cosmetic,disinfectant</b>	[sound:thesaurus-cosmetics.mp3]		maquiagem,cosméticos	/<span class="ipa dipa">kɑzˈmet̬·ɪks</span>/	[sound:cambridge-uszzzzc039.mp3]		(2501)cosméticos,(299)cosmética,(174)Cosmetics,(49)cosmético,(19)maquiagem,(1)produtos de cosmética,			
cent	sɛnt	centavo,cento	centavo,ciento	sɛnt 	sent 	insignificant value		[sound:thesaurus-cent.mp3]		centavo	/<span class="ipa dipa">sent</span>/	[sound:cambridge-cent.mp3]		(528)centavo,(288)Cent,(278)cêntimo,(57)tostão,(46)nada,(31)sec,(28)percentagem,(9)chavo,(8)ceitil,		a coin equal to the hundredth part of a dollar, rupee, rand etc	centavo,cêntimo
accidents	ˈæksədənts	acidentes	accidentes	ˈæk sɪ dənt 	<span class="bold">ak</span>-si-d<span class="italic">uh</span>nt 	unexpected, undesirable event; often physically injurious,chance event	<b>disaster,mishap,calamity,setback,hazard,pileup,casualty,</b><b>occurrence,circumstance</b>	[sound:thesaurus-accidents.mp3]		acidente,por acaso,sem querer	/<span class="ipa dipa">ˈæk·sə·dənt</span>/	[sound:cambridge-accident.mp3]		(7694)acidentes,(489)acidente,(58)sinistralidade,(33)sinistros,(26)desastres,(26)incidentes,(21)acasos,(17)accidents,(9)atropelamentos,(8)casualidades,(7)catastrofes,		an unexpected happening, often harmful, causing injury etc,chance	acidente,acaso
tricky	ˈtrɪki	complicado	difícil,complicado	ˈtrɪk i 	<span class="bold">trik</span>-ee 	complicated, difficult,deceptive, sly	<b>rocky,touchy,problematic,precarious,sticky,sensitive,thorny,complex,unstable,delicate,ticklish,intricate,knotty,critical,risky,</b><b>slippery,shifty,treacherous,smooth,subtle</b>	[sound:thesaurus-tricky.mp3]		delicado,difícil,complicado	/<span class="ipa dipa">ˈtrɪk·i</span>/	[sound:cambridge-tricky.mp3]		(1073)complicado,(467)difícil,(103)Tricky,(83)traiçoeiro,(81)delicado,(68)manhoso,(26)enganador,(22)truque,(16)astuto,(12)trapaceira,(12)ardiloso,(11)perigoso,(9)complexo,(9)complicam,(null),		something which is done, said etc in order to cheat or deceive someone, and sometimes to frighten them or make them appear stupid,a clever or skilful action (to amuse etc),intended to deceive or give a certain illusion	complicado,complicada,
surprising	sərˈpraɪzɪŋ	surpreendente	sorprendente	sərˈpraɪ zɪŋ, sə- 	ser-<span class="bold">prahy</span>-zing, s<span class="italic">uh</span>- 	unexpected	<b>startling,remarkable,unpredictable,unforeseen,amazing,astonishing,extraordinary,stunning,sudden,wonderful,shocking,unanticipated</b>	[sound:thesaurus-surprising.mp3]		surpreendente	/<span class="ipa dipa">sərˈprɑɪ·zɪŋ</span>/	[sound:cambridge-surprising.mp3]		(3055)surpreendente,(383)surpresa,(293)surpreende,(268)surpreender,(150)estranhar,(143)surpreendendo,(104)admirar,(63)admira,(46)espantar,(35)estranho,(25)espantoso,(22)surpreendeu,(21)surprising,(12)surpreenda,(11)surpreendem,(3)assombroso,		(the feeling caused by) something sudden or unexpected,to cause to feel surprise,to lead, by means of surprise, into doing something,to find, come upon, or attack, without warning	surpreendente,surpresa,surpreender,levar pela surpresa
stiff	stɪf	rígido,duro	rígido	stɪf 	stif 	hard, inflexible,formal, standoffish,difficult,extreme, severe	<b>solid,stark,tight,tense,rigid,thick,wooden,creaky,arthritic,</b><b>wooden,cold,strong,</b><b>hard,tough,</b><b>heavy,stringent,excessive,harsh,brisk,hard,strict,rigorous,sharp,strong,steep,vigorous</b>	[sound:thesaurus-stiff.mp3]		duro,rígido,enrijecido	/<span class="ipa dipa">stɪf</span>/	[sound:cambridge-stiff.mp3]		(386)duro,(274)rígido,(138)forte,(100)cadáver,(51)Stiff,(40)rijo,(36)morto,(34)tenso,(30)rigidez,(20)teso,(20)firme,(19)presunto,(7)Empata,(5)hirto,(3)engomado,		rigid or firm, and not easily bent, folded etc,moving, or moved, with difficulty, pain etc,(of a cooking mixture etc) thick, and not flowing,difficult to do,strong,(of a person or his manner etc) formal and unfriendly	rígido,duro,espesso,difícil,forte,formal
sincere	sɪnˈsɪr	sincero	sincero	sɪnˈsɪər 	sin-<span class="bold">seer</span> 	straightforward, honest	<b>real,genuine,heartfelt,outspoken,trustworthy,earnest,candid,serious,forthright,true</b>	[sound:thesaurus-sincere.mp3]		sincero	/<span class="ipa dipa">sɪnˈsɪər</span>/	[sound:cambridge-sincere.mp3]		(3130)sincero,(140)sinceramente,(74)sinceridade,(59)leal,(31)honesto,(30)sincere,(16)verdadeiro,(11)franca,(11)genuíno,(11)profunda,(8)cordial,(7)dushevnogo,(7)profundo,			
shield	ʃild	escudo	proteger,escudo	ʃild 	sheeld 	protection,protect	<b>armor,buffer,safeguard,shelter,bulwark,</b><b>shelter,defend,cover,conceal,safeguard,ward off</b>	[sound:thesaurus-shield.mp3]		escudo,proteger	/<span class="ipa dipa">ʃild</span>/	[sound:cambridge-shield.mp3]		(4296)escudo,(664)Shield,(450)proteger,(156)distintivo,(145)proteção,(133)S.H.I.E.L.D,(119)blindagem,(96)protetor,(65)protecção,(47)campo,(28)brasão,(21)crachá,(12)defesa,(9)blindar,(8)escudar,			
rushed	rʌʃt	apressado,correu	apresuraron,corrió	rʌʃ 	ruhsh 	hurried	<b>pressed</b>	[sound:thesaurus-rushed.mp3]		apressado	/<span class="ipa dipa">rʌʃt</span>/	[sound:cambridge-uscld2s072.mp3]		(290)correu,(186)apressado,(99)correram,(81)apressou-se,(69)corri,(50)apressaram-se,(47)levado às pressas,(33)precipitado,(32)apressei,(18)corrido,(18)precipitou-se,(18)apressar,(17)correr,(16)apressei-me,(16)se apressou,			
rice	raɪs	arroz	arroz	raɪs 	rahys 	edible grain	<b>wheat,grain,corn,bran</b>	[sound:thesaurus-rice.mp3]		arroz	/<span class="ipa dipa">rɑɪs</span>/	[sound:cambridge-rice.mp3]		(9220)arroz,(1283)Rice,(90)arrozais,(32)arrozal,(7)RCEI,		a plant, grown in well-watered ground in tropical countries, whose seeds are used as food	arroz
resume	rɪˈzum	currículo,continuar	currículum,curriculum vitae	rɪˈzum 	ri-<span class="bold">zoom</span> 	begin again	<b>regain,go on,continue,reopen,take up,restart,proceed,return to</b>	[sound:thesaurus-resume.mp3]		recomeçar	/<span class="ipa dipa">rɪˈzum</span>/	[sound:cambridge-eus73965.mp3]		(1638)retomar,(1392)currículo,(191)continuar,(179)voltar,(117)recomeçar,(105)resumo,(88)resumir,(85)reiniciar,(78)curriculum,(48)CV,(36)reatar,(34)prosseguir,(31)reassumir,(26)retornar,(17)reinício,		to begin again after stopping,(American) curriculum vitae,summary	retomar,
reporting	rɪˈpɔrtɪŋ	comunicando,relatórios	reportando,presentación de informes	rɪˈpɔrt, -ˈpoʊrt 	ri-<span class="bold">pawrt</span>, -<span class="bold">pohrt</span> 	newsgathering	<b>broadcasting,coverage</b>	[sound:thesaurus-reporting.mp3]		relato,boletim escolar,apresentar um informe,informar,comunicar	/<span class="ipa dipa">rɪˈpɔrt</span>/	[sound:cambridge-report.mp3]		(1916)comunicação,(1003)informação,(935)relato,(815)reporte,(806)notificação,(805)relatório,(395)reportagem,(326)relatando,(275)declaração,(257)referência,(255)relatar,(98)declarante,(95)transmissão,(91)denúncia,(90)apresentação,(57)jornalismo,(null),			
refrigerator	rəˈfrɪʤəˌreɪtər	frigorífico,geladeira	refrigerador	rɪˈfrɪdʒ əˌreɪ tər 	ri-<span class="bold">frij</span>-<span class="italic">uh</span>-rey-ter 	fridge	<b>cooler</b>	[sound:thesaurus-refrigerator.mp3]		geladeira,refrigerador	/<span class="ipa dipa">rɪˈfrɪdʒ·əˌreɪ·t̬ər</span>/	[sound:cambridge-refrigerator.mp3]		(2097)frigorífico,(1229)geladeira,(338)refrigerador,(97)frigobar,(29)congelador,(19)refrigeração,(12)refrigerator,(9)mini-frigorífico,(8)freezer,(5)geIadeira,(4)frigoríficas,(3)frigidaire,		 (also 	geladeira,refrigerador,frigorífico
reference	ˈrɛfərəns	referência	referencia	ˈrɛf ər əns, ˈrɛf rəns 	<span class="bold">ref</span>-er-<span class="italic">uh</span>ns, <span class="bold">ref</span>-r<span class="italic">uh</span>ns 	remark, citation,testimonial of good character,printed matter with information	<b>allusion,hint,innuendo,note,mention,quotation,</b><b>tribute,endorsement,character,recommendation,</b><b>writing,evidence</b>	[sound:thesaurus-reference.mp3]		referência	/<span class="ipa dipa">ˈref·ər·əns</span>/	[sound:cambridge-reference.mp3]		(37768)referência,(519)referir,(444)pedido,(302)Reference,(294)referencial,(215)menção,(176)mandato,(166)referenciar,(144)remissão,(112)base,(106)alusão,(83)consulta,(78)ordem,(68)referente,(42)de referência,			
preparing	priˈpɛrɪŋ	preparando,preparação	preparando,la preparación de	prɪˈpɛər 	pri-<span class="bold">pair</span> 	fitting	<font color="#cccccc">adapting,qualifying</font>	[sound:thesaurus-preparing.mp3]		preparar(-se),preparar,preparar-se,fazer preparativos	/<span class="ipa dipa">prɪˈpeər</span>/	[sound:cambridge-prepare.mp3]		(2562)preparar,(2175)preparando,(2077)preparação,(551)prepara,(451)elaboração,(382)preparar-se,(280)preparam,(223)preparando-se,(220)elaborar,(190)preparava,(177)prepara-se,(127)preparo,(107)preparar-nos,(105)preparado,(98)a preparar-me,(null),			
nightmares	ˈnaɪtˌmɛrz	pesadelos	pesadillas	ˈnaɪtˌmɛər 	<span class="bold">nahyt</span>-mair 	bad dream or experience	<b>horror,ordeal,fantasy,hallucination,dream,vision</b>	[sound:thesaurus-nightmares.mp3]		pesadelo,boate	/<span class="ipa dipa">ˈnɑɪtˌmeər</span>/	[sound:cambridge-eus73214.mp3]		(2107)pesadelos,(69)pesadelo,(63)Nightmares,(2)sonhos maus,		the period from sunset to sunrise,the time of darkness	pesadelo,noite
mijo	mijo	mijo	mijo					[sound:thesaurus-mijo.mp3]		mi		[sound:cambridge-me.mp3]		(38)mijo,(20)meu filho,(7)Miio,(4)filhinho,(3)filhote,			
ignoring	ɪgˈnɔrɪŋ	ignorando	postergación,ignorando	ɪgˈnɔr, -ˈnoʊr 	ig-<span class="bold">nawr</span>, -<span class="bold">nohr</span> 	disregard on purpose	<b>forget,avoid,overlook,discount,reject,fail,scorn,neglect</b>	[sound:thesaurus-ignoring.mp3]		ignorar,não tomar conhecimento de,não fazer caso de	/<span class="ipa dipa">ɪɡˈnɔr</span>/	[sound:cambridge-ignore.mp3]		(987)ignorando,(718)ignorar,(107)ignora,(89)ignorar-me,(71)ignorado,(62)ignoram,(33)ignorá-lo,(32)a ignorar-te,(30)ignorarem,(23)desconhecendo,(19)ignorava,(17)ignorá-la,(16)ignorou,(15)ignorei,(12)ignorância,(null),		to take no notice of; to pay no attention to	ignorar
hunch	hʌnʧ	palpite	corazonada	hʌntʃ 	huhnch 	feeling, idea,cower, crouch	<b>instinct,premonition,intuition,inkling,</b><b>stoop,huddle,squat</b>	[sound:thesaurus-hunch.mp3]		palpite,curvar(-se)		[sound:cambridge-hunch.mp3]		(908)palpite,(152)pressentimento,(88)intuição,(28)palpita-me,(20)corcunda,(15)sensação,(13)suspeita,(11)pressinto,(6)Hunch,(2)curvar,		an idea or belief based on one's feelings or suspicions rather than on clear evidence	palpite
fog	fɑg	névoa,nevoeiro	niebla,la niebla	fɒg, fɔg 	fog, fawg 	heavy mist that reduces visibility,mental unclarity,muddle, obscure	<b>gloom,smoke,smog,vapor,steam,cloud,</b><b>confusion,mist,</b><font color="#cccccc">mystify,dim,bedim,darken,perplex,confuse,befuddle,muddy,puzzle,eclipse,blur,blind,bewilder,obfuscate,daze,stupefy,becloud,mist,addle,cloud</font>	[sound:thesaurus-fog.mp3]		neblina,névoa	/<span class="ipa dipa">fɔɡ</span>, <span class="ipa dipa">fɑɡ</span>/	[sound:cambridge-eus75754.mp3]		(1619)nevoeiro,(618)neblina,(598)névoa,(190)Fog,(26)fumaça,(14)bruma,(11)fumo,(9)nuvem,(8)neve,(6)Mhok,(5)embaçar,(4)cerração,(3)enevoar,(1)obscurecer,		a thick cloud of moisture or water vapour in the air which makes it difficult to see	neblina,nevoeiro
fireworks	ˈfaɪrˌwɜrks	fogos de artifício	fuegos artificiales			pyrotechnic display at celebrations	<font color="#cccccc">illuminations,firecrackers,bursts,rockets,sparklers</font>	[sound:thesaurus-fireworks.mp3]		fogo de artifício,fogos de artifício	/<span class="ipa dipa">ˈfɑɪərˌwɜrk</span>/	[sound:cambridge-usfirep010.mp3]		(937)fogos de artifício,(386)fogo de artifício,(254)fogo-de-artifício,(68)foguetes,(59)Fireworks,(55)fogos-de-artifício,(19)produtos pirotécnicos,(15)pirotecnia,(10)explosões,(8)foguetório,(7)pirotécnica,(7)show pirotécnico,(7)explosivos,(6)divertimento,(null),			
drowned	draʊnd	afogado	ahogue,se ahogó	draʊn 	droun 	suffocated	<b>submerged</b>	[sound:thesaurus-drowned.mp3]		afogar(-se)	/<span class="ipa dipa">drɑʊn</span>/	[sound:cambridge-drown.mp3]		(580)se afogou,(500)afogado,(309)afogou-se,(105)se afogaram,(52)me afoguei,(51)afogaram-se,(49)Drowned,(39)se afogar,(25)afogamento,(21)afogamos,(20)afogaste,(19)afogar-se,(18)morreu,(12)afundou,(11)se afogasse,			
crown	kraʊn	coroa	corona	kraʊn 	kroun 	top; best,tiara for royalty,royalty,reward, dignify,be the culmination of,hit, usually on head	<font color="#cccccc">culmination,head,pinnacle,zenith,acme,apex,vertex,top,tip,roof,meridian,summit,peak,crest,climax,perfection,ultimate,</font><b>headdress,</b><font color="#cccccc">ruler,monarchy,sovereign,potentate,monarch,sovereignty,</font><b>inaugurate,induct,</b><font color="#cccccc">perfect,finish,complete,top,cap,terminate,consummate,fulfill,surmount,crest,climax,</font><font color="#cccccc">box,smite,biff,knock,punch,cuff,strike</font>	[sound:thesaurus-crown.mp3]		coroa	/<span class="ipa dipa">krɑʊn</span>/	[sound:cambridge-crown.mp3]		(7974)coroa,(810)Crown,(228)coroar,(69)copa,(65)trono,(43)pública,(36)coronário,(35)coroado,(29)título,(22)rei,(22)real,(17)coroação,(16)tiara,(10)diadema,(8)coroamento,		a circular, often jewelled, head-dress, especially one worn as a mark of royalty or honour,(with capital) the king or queen or governing power in a monarchy,the top eg of a head, hat, hill etc,(an artificial replacement for) the part of a tooth which can be seen,to make (someone) king or queen by placing a crown on his or her head,to form the top part of (something),to put an artificial crown on (a tooth),to hit (someone) on the head	coroa,cume,topo,alta,copa,coroar,pôr uma coroa,bater
cooperation	koʊˌɑpəˈreɪʃən	cooperação	cooperación,la cooperación	koʊˌɒp əˈreɪ ʃən 	koh-op-<span class="italic">uh</span>-<span class="bold">rey</span>-sh<span class="italic">uh</span>n 	mutual effort	<b>service,collaboration,partnership,unity,aid,assistance,participation</b>	[sound:thesaurus-cooperation.mp3]		cooperação	/<span class="ipa dipa">koʊˌɑ·pəˈreɪ·ʃən</span>/	[sound:cambridge-cooperation.mp3]		(61405)cooperação,(4819)colaboração,(262)cooperar,(103)colaborar,(102)parceria,(78)coordenação,(76)ajuda,(74)concertação,(74)Cooperation,(64)conjunto,(28)cooperem,(27)cooperarem,(26)articulação,(19)cooperaçª,(13)cooperativa,(null),			cooperação
brass	bræs	latão,bronze	latón	bræs, brɑs 	bras, brahs 	impulsiveness; nerve	<font color="#cccccc">presumption,confidence,impertinence,cheek,impudence,audacity,assumption,brashness,rudeness,gall,chutzpah,insolence,effrontery</font>	[sound:thesaurus-brass.mp3]		latão	/<span class="ipa dipa">bræs</span>/	[sound:cambridge-brass.mp3]		(990)latão,(805)bronze,(405)Brass,(214)metal,(65)de latão,(41)cobre,(30)superiores,(24)altas patentes,(24)chefia,(21)chefe,(17)sopro,(16)dinheiro,(13)cúpula,(7)cartucho,		an alloy of copper and zinc,wind musical instruments which are made of brass or other metal	latão,prostituta,dinheiro,metais
accurate	ˈækjərət	preciso	preciso,precisa	ˈæk yər ɪt 	<span class="bold">ak</span>-yer-it 	precise,correct, without error	<b>detailed,careful,scientific,solid,exact,meticulous,definite,specific,strict,skillful,authentic,systematic,proper,rigorous,factual,correct,true,</b><b>perfect,definitive,authoritative,truthful,definite,strict,valid,authentic,factual,exact,conclusive,true</b>	[sound:thesaurus-accurate.mp3]		exato,preciso	/<span class="ipa dipa">ˈæk·jər·ət</span>/	[sound:cambridge-accurate.mp3]		(3881)preciso,(847)exato,(538)exacto,(444)precisão,(328)correcto,(279)rigoroso,(270)correto,(137)acurada,(113)acurado,(79)fiel,(73)apurado,(56)fiável,(49)certeiro,(31)certa,(4)justo,(null),		exactly right,making no mistakes	exato,justo,preciso,acurado,exacto
